data	acc_x	acc_y	acc_z	gyro_x	gyro_y	gyro_z	mag_x	mag_y	mag_z	temp	baro
2000-01-01 00:00:29.438	   181	    -4	  4093	    -6	    -5	   -13	     0	     0	     0	27.49	101820.62
2000-01-01 00:00:29.458	   175	     0	  4081	    -6	    -4	   -13	     0	     0	     0	27.49	101820.62
2000-01-01 00:00:29.478	   199	   -10	  4094	    -7	    -5	   -12	     0	     0	     0	27.49	101820.62
2000-01-01 00:00:29.498	   167	     9	  4073	    -7	    -4	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.518	   189	     1	  4105	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.538	   174	     4	  4120	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.558	   194	     5	  4092	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.578	   184	    -9	  4087	    -5	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.598	   168	    -2	  4087	    -5	    -6	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.618	   187	     6	  4099	    -5	    -5	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.637	   189	     4	  4107	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.657	   174	    10	  4071	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.677	   202	   -16	  4117	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.697	   167	     5	  4114	    -7	    -4	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.717	   182	     9	  4100	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.737	   182	     6	  4103	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.757	   173	    -3	  4103	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.777	   189	     5	  4101	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.797	   179	     0	  4084	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.817	   175	    -1	  4106	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.837	   173	   -13	  4104	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.857	   167	    21	  4094	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.877	   191	    -2	  4085	    -6	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.897	   176	    -1	  4105	    -6	    -5	   -11	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.917	   189	     0	  4090	    -7	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.937	   189	     9	  4092	    -6	    -6	   -11	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.957	   163	    -9	  4097	    -5	    -6	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.977	   183	     3	  4082	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:29.997	   174	    13	  4093	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.017	   171	    -9	  4081	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.037	   174	   -19	  4120	    -6	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.057	   172	     3	  4086	    -7	    -6	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.076	   186	     1	  4084	    -5	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.096	   192	     0	  4097	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.116	   185	     8	  4079	    -6	    -6	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.136	   188	     7	  4092	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.156	   183	     3	  4108	    -7	    -5	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.176	   181	    -5	  4102	    -7	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.196	   214	     5	  4099	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.216	   177	     7	  4100	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.236	   177	     5	  4084	    -5	    -3	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.256	   167	     8	  4099	    -5	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.276	   170	    11	  4080	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.301	   187	    -1	  4122	    -5	    -5	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.321	   156	    -5	  4071	    -7	    -6	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.341	   166	   -11	  4078	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.357	   187	    -7	  4101	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.376	   188	    10	  4087	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.396	   174	   -12	  4095	    -6	    -4	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.416	   183	     4	  4089	    -5	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.436	   181	    10	  4093	    -5	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.456	   185	     3	  4093	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.476	   171	     9	  4086	    -5	    -6	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.496	   182	   -26	  4098	    -6	    -5	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:30.516	   169	    10	  4099	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.535	   179	    -7	  4101	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.555	   187	    -5	  4094	    -5	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.575	   182	    10	  4077	    -5	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.595	   205	    -5	  4116	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.615	   157	     4	  4095	    -6	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.635	   180	     2	  4080	    -7	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.655	   193	     4	  4084	    -6	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.675	   170	    -5	  4084	    -7	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.695	   195	     5	  4089	    -7	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.715	   164	    -2	  4099	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.735	   189	    14	  4100	    -5	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.755	   185	    -6	  4099	    -5	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.775	   173	    -1	  4104	    -5	    -4	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.795	   193	    -7	  4095	    -6	    -4	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.815	   186	    11	  4120	    -6	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.835	   178	   -17	  4091	    -6	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.855	   192	     4	  4104	    -6	    -3	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.875	   174	    18	  4092	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.895	   182	   -12	  4104	    -5	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.915	   165	    -4	  4097	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.935	   188	     3	  4102	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.954	   178	   -14	  4079	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.974	   160	     3	  4099	    -6	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:30.994	   187	     2	  4087	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.014	   164	    13	  4103	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.034	   196	    -6	  4064	    -6	    -3	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.054	   208	    -8	  4079	    -5	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.074	   174	     8	  4065	    -6	    -6	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.094	   196	    -1	  4093	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.114	   197	     4	  4099	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.134	   177	     8	  4083	    -6	    -4	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.154	   187	    18	  4098	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.174	   173	     1	  4096	    -6	    -3	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.194	   177	   -15	  4095	    -7	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.214	   200	    -3	  4099	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.234	   160	    13	  4091	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.254	   209	     2	  4093	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.274	   173	    12	  4089	    -6	    -3	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.299	   172	    -7	  4090	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.319	   174	     3	  4098	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.339	   170	    -1	  4078	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.358	   195	    -5	  4099	    -6	    -4	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.374	   189	    20	  4082	    -5	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.394	   178	   -10	  4076	    -5	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.414	   189	    13	  4082	    -5	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.433	   167	     5	  4099	    -5	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.453	   184	    -8	  4098	    -6	    -6	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.473	   173	     6	  4099	    -7	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.493	   174	     6	  4061	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.514	   200	   -29	  4089	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.533	   174	     7	  4075	    -5	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.553	   191	   -22	  4104	    -5	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.573	   180	     4	  4103	    -6	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.593	   171	     8	  4092	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.613	   177	    -4	  4089	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.633	   184	    16	  4092	    -5	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.653	   172	    -5	  4086	    -6	    -6	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.673	   173	     3	  4214	    -6	    -6	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.693	   220	   -16	  4055	    -6	    -6	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.713	   182	    25	  4082	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.733	   172	    13	  4083	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.753	   159	    -5	  4096	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.773	   178	    -8	  4067	    -7	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.793	   187	   -19	  4065	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.813	   192	   -20	  4100	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.833	   177	    23	  4091	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.853	   171	    -4	  4095	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.872	   198	    -7	  4079	    -6	    -4	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.892	   186	    13	  4086	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.912	   206	   -12	  4114	    -6	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.932	   177	    -2	  4078	    -6	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.952	   178	    13	  4093	    -5	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.972	   179	    -6	  4108	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:31.992	   172	     5	  4073	    -7	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.012	   176	     9	  4088	    -6	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.032	   186	    11	  4069	    -5	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.052	   191	   -17	  4091	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.072	   171	    -4	  4099	    -5	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.092	   164	     3	  4079	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.112	   184	   -12	  4084	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.132	   191	    27	  4073	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.152	   173	     1	  4083	    -7	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.172	   206	    -2	  4090	    -6	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.192	   183	     2	  4072	    -6	    -4	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.212	   190	   -25	  4101	    -6	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.232	   179	     0	  4102	    -7	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.252	   175	    -5	  4085	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.272	   167	     9	  4097	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.296	   180	     1	  4078	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.317	   176	     5	  4090	    -7	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.337	   166	    10	  4088	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.357	   173	     3	  4091	    -5	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.373	   185	     4	  4107	    -6	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.391	   177	     1	  4097	    -7	    -6	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.411	   183	     8	  4104	    -6	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.431	   180	    -8	  4104	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.451	   181	     8	  4081	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.471	   178	   -11	  4089	    -6	    -5	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.491	   170	     3	  4079	    -7	    -4	   -13	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.511	   166	   -11	  4096	    -7	    -4	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.531	   168	    -8	  4082	    -7	    -5	   -12	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.551	   174	     8	  4105	    -7	    -5	   -14	     0	     0	     0	27.49	101816.52
2000-01-01 00:00:32.571	   194	    -1	  4105	    -6	    -6	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.591	   178	    19	  4080	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.611	   188	    -6	  4091	    -6	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.631	   188	   -27	  4093	    -5	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.651	   173	     6	  4077	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.671	   174	   -11	  4090	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.691	   177	    -1	  4088	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.711	   201	   -11	  4092	    -6	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.731	   183	     1	  4104	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.750	   161	    -6	  4076	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.770	   184	   -15	  4081	    -5	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.790	   195	     0	  4091	    -5	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.810	   187	     5	  4091	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.830	   188	    -6	  4094	    -5	    -3	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.850	   177	     0	  4086	    -6	    -4	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.870	   190	    -1	  4099	    -7	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.890	   167	     2	  4098	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.910	   171	    19	  4080	    -5	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.930	   199	   -12	  4095	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.950	   185	     4	  4065	    -6	    -4	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.970	   175	    -3	  4089	    -6	    -3	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:32.990	   187	   -10	  4087	    -6	    -4	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.010	   184	   -10	  4070	    -6	    -4	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.030	   186	   -11	  4087	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.050	   174	     2	  4088	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.070	   167	   -10	  4096	    -7	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.090	   177	    19	  4097	    -7	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.110	   174	     0	  4083	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.130	   203	    -4	  4078	    -6	    -4	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.150	   181	    16	  4075	    -7	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.170	   176	    -8	  4087	    -7	    -6	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.190	   194	     4	  4097	    -5	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.209	   175	    -2	  4097	    -5	    -4	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.229	   182	   -16	  4084	    -6	    -4	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.249	   179	    -3	  4085	    -6	    -5	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.269	   182	     6	  4086	    -6	    -6	   -15	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.292	   173	     4	  4088	    -6	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.314	   181	    17	  4085	    -6	    -6	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.334	   174	   -20	  4105	    -7	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.354	   172	    -2	  4092	    -6	    -4	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.370	   176	     2	  4097	    -5	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.389	   181	    -9	  4099	    -5	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.409	   184	    12	  4077	    -6	    -6	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.429	   189	    -8	  4093	    -7	    -4	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.449	   176	     6	  4081	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.469	   188	     0	  4108	    -6	    -3	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.489	   171	    10	  4097	    -6	    -4	   -15	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.509	   174	    -1	  4069	    -6	    -5	   -14	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.529	   186	   -12	  4109	    -6	    -5	   -13	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.549	   160	    -4	  4095	    -6	    -6	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.569	   196	     8	  4092	    -6	    -5	   -12	     0	     0	     0	27.49	101817.57
2000-01-01 00:00:33.589	   176	    -7	  4101	    -5	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.609	   164	     9	  4089	    -5	    -4	   -14	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.629	   177	   -11	  4083	    -5	    -5	   -12	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.648	   166	    -3	  4088	    -5	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.668	   181	    -7	  4096	    -6	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.688	   181	     0	  4096	    -6	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.708	   162	    10	  4090	    -7	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.728	   178	    -2	  4106	    -7	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.748	   180	    -6	  4114	    -6	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.768	   184	     9	  4086	    -7	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.788	   169	     8	  4087	    -7	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.808	   183	    15	  4086	    -6	    -5	   -12	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.828	   190	    14	  4103	    -6	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.848	   172	   -13	  4093	    -7	    -4	   -14	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.868	   175	     0	  4090	    -6	    -4	   -14	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.888	   186	     5	  4109	    -6	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.908	   169	    -4	  4094	    -6	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.928	   190	     9	  4091	    -6	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.948	   184	     2	  4094	    -7	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.968	   169	    17	  4081	    -6	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:33.988	   180	   -20	  4098	    -6	    -3	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.008	   161	    10	  4097	    -6	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.028	   192	     6	  4069	    -6	    -6	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.048	   187	    -1	  4091	    -6	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.068	   167	     1	  4085	    -7	    -3	   -14	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.087	   184	   -13	  4087	    -7	    -3	   -14	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.107	   172	    -3	  4102	    -6	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.127	   183	    13	  4091	    -5	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.147	   192	   -14	  4101	    -6	    -4	   -15	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.167	   179	    10	  4087	    -6	    -4	   -14	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.187	   191	     1	  4094	    -6	    -5	   -12	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.207	   190	     4	  4081	    -7	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.227	   184	     6	  4082	    -6	    -5	   -14	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.247	   178	    -2	  4096	    -5	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.267	   163	    -8	  4108	    -5	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.287	   175	     4	  4076	    -5	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.313	   189	     7	  4101	    -5	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.333	   179	     1	  4087	    -6	    -4	   -12	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.353	   199	     7	  4095	    -5	    -5	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.367	   166	    11	  4082	    -6	    -4	   -13	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.387	   194	     8	  4093	    -7	    -5	   -12	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.407	   178	    20	  4081	    -5	    -5	   -12	     0	     0	     0	27.50	101810.41
2000-01-01 00:00:34.427	   182	     5	  4103	    -6	    -5	   -13	     0	     0	     0	27.50	101810.41
